Name,Platform,Publisher,Genre,Metascore,User_Score,Release_Year
The Lord of the Rings: The Battle for Middle-Earth,PC,Electronic Arts,Strategy,82.0,8.6,2004.0
Kessen III,PS2,Tecmo Koei,Strategy,73.0,8.1,2004.0
The King of Fighters Collection: The Orochi Saga,PSP,Ignition Entertainment,Fighting,61.0,7.0,2008.0
Aero Elite: Combat Academy,PS2,Sega,Simulation,64.0,7.0,2002.0
Wrath Unleashed,PS2,LucasArts,Strategy,64.0,6.0,2004.0
Divinity II: Ego Draconis,PC,DTP Entertainment,Role-Playing,72.0,7.7,2009.0
Commandos 2: Men of Courage,XB,Eidos Interactive,Strategy,67.0,8.4,2002.0
Emergency 2012,PC,Deep Silver,Simulation,61.0,6.2,2010.0
Overlord: Minions,DS,Codemasters,Puzzle,58.0,5.5,2009.0
Fairy Fencer F: Advent Dark Force,PS4,Idea Factory International,Role-Playing,71.0,6.2,2015.0
Alvin and the Chipmunks,PS2,Brash Entertainment,Misc,33.0,4.5,2007.0
Hearts of Iron III,PC,Paradox Interactive,Strategy,77.0,7.1,2009.0
Kengo: Legend of The 9,X360,Majesco Entertainment,Fighting,38.0,4.1,2006.0
Romance of the Three Kingdoms XI,PS2,Tecmo Koei,Strategy,69.0,8.4,2007.0
Hammerin' Hero,PSP,Irem Software Engineering,Action,73.0,7.3,2008.0
Dark Souls III,PC,Namco Bandai Games,Role-Playing,89.0,8.6,2016.0
TMNT: Mutant Melee,GC,Konami Digital Entertainment,Fighting,44.0,2.8,2005.0
Combat: Task Force 121,XB,Zoo Digital Publishing,Shooter,44.0,8.5,2005.0
Stacked with Daniel Negreanu,PS2,Myelin Media,Misc,63.0,5.3,2006.0
Circus Maximus: Chariot Wars,XB,THQ,Racing,67.0,5.0,2002.0
Serious Sam: Next Encounter,PS2,Global Star,Shooter,65.0,7.8,2004.0
Tom Clancy's Ghost Recon 2,GC,Ubisoft,Shooter,54.0,1.4,2005.0
Monster Racers,DS,Tecmo Koei,Racing,70.0,9.0,2009.0
Speed Zone,Wii,Bethesda Softworks,Racing,37.0,3.8,2009.0
James Cameron's Dark Angel,XB,Vivendi Games,Action,47.0,8.3,2002.0
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,Midway Games,Racing,37.0,5.9,2007.0
Operation Darkness,X360,Success,Role-Playing,46.0,7.0,2007.0
Galerians: Ash,PS2,Sammy Corporation,Adventure,50.0,7.9,2002.0
R-Type Command,PSP,Rising Star Games,Strategy,69.0,6.5,2007.0
Haunting Ground,PS2,Capcom,Action,67.0,8.8,2005.0
Grand Kingdom,PS4,Nippon Ichi Software,Role-Playing,78.0,8.1,2015.0
Robocalypse,DS,Tecmo Koei,Strategy,78.0,8.6,2008.0
Homie Rollerz,DS,Destineer,Racing,23.0,2.4,2008.0
Escape Dead Island,X360,Deep Silver,Action,32.0,3.8,2014.0
Tom Clancy's Splinter Cell: Chaos Theory,DS,Ubisoft,Action,50.0,7.0,2005.0
Romance of the Three Kingdoms IX,PS2,Tecmo Koei,Strategy,74.0,8.9,2003.0
Second Sight,XB,Codemasters,Adventure,75.0,8.0,2004.0
Operation Flashpoint: Red River,PC,Codemasters,Shooter,67.0,4.9,2011.0
Vanguard Bandits,PS,Human Entertainment,Strategy,62.0,7.4,1998.0
MLB Front Office Manager,X360,Take-Two Interactive,Sports,47.0,4.6,2009.0
Child of Light,PSV,Ubisoft,Role-Playing,83.0,7.8,2014.0
Silent Hill: Origins,PS2,Konami Digital Entertainment,Action,70.0,7.4,2008.0
Harry Potter and the Sorcerer's Stone,XB,Electronic Arts,Action,59.0,6.0,2003.0
Damnation,X360,Codemasters,Shooter,36.0,5.6,2009.0
Samurai Warriors,XB,Tecmo Koei,Action,71.0,9.0,2004.0
FIFA Soccer 2004,GC,Electronic Arts,Sports,83.0,6.2,2003.0
Record of Agarest War,PS3,Ghostlight,Role-Playing,67.0,6.8,2007.0
SNK Arcade Classics Vol. 1,Wii,Ignition Entertainment,Misc,73.0,8.0,2008.0
Dave Mirra BMX Challenge,PSP,Oxygen Interactive,Sports,32.0,4.6,2006.0
Rayman 3: Hoodlum Havoc,GC,Ubisoft,Platform,77.0,8.3,2003.0
The Guy Game,XB,Gathering of Developers,Misc,47.0,5.4,2004.0
Ghost in the Shell: Stand Alone Complex,PSP,Atari,Adventure,61.0,7.4,2005.0
Open Season,Wii,Ubisoft,Platform,49.0,5.6,2006.0
Crimson Sea 2,PS2,Tecmo Koei,Action,75.0,8.3,2004.0
Tokyo Twilight Ghost Hunters,PSV,Aksys Games,Role-Playing,63.0,7.0,2014.0
Saint Seiya: Brave Soldiers,PS3,Namco Bandai Games,Fighting,55.0,7.4,2013.0
Earth Defense Force 2: Invaders from Planet Space,PSV,Xseed Games,Action,72.0,8.5,2014.0
Digimon World Championship,DS,Namco Bandai Games,Role-Playing,49.0,6.5,2008.0
RayStorm,PS,Sony Computer Entertainment,Shooter,79.0,7.8,1997.0
Dynasty Warriors 8: Empires,XOne,Tecmo Koei,Action,58.0,6.8,2014.0
Catwoman,GC,Electronic Arts,Action,47.0,6.1,2004.0
Colosseum: Road to Freedom,PS2,Tecmo Koei,Role-Playing,56.0,8.3,2005.0
Football Manager 2010,PC,Sega,Sports,87.0,9.0,2009.0
Target: Terror,Wii,Konami Digital Entertainment,Shooter,33.0,2.7,2008.0
Mugen Souls Z,PS3,Nippon Ichi Software,Role-Playing,57.0,6.4,2013.0
BeatMania,PS2,Konami Digital Entertainment,Simulation,67.0,8.9,2006.0
Silpheed: The Lost Planet,PS2,Swing! Entertainment,Shooter,72.0,7.5,2000.0
Real Time Conflict: Shogun Empires,DS,Namco Bandai Games,Strategy,35.0,5.6,2005.0
Spartan: Total Warrior,GC,Sega,Action,73.0,8.3,2005.0
Pitfall: The Lost Expedition,XB,Activision,Platform,73.0,7.8,2004.0
River City Ransom EX,GBA,Atlus,Action,75.0,8.4,2004.0
Bionicle Heroes,X360,Eidos Interactive,Shooter,59.0,5.9,2006.0
Fable: The Lost Chapters,PC,Microsoft Game Studios,Role-Playing,83.0,8.7,2005.0
Crazy Taxi 2,DC,Sega,Racing,82.0,8.1,2001.0
The Sims 2: Seasons,PC,Electronic Arts,Simulation,78.0,7.3,2007.0
The Testament of Sherlock Holmes,PC,Focus Home Interactive,Adventure,73.0,8.0,2012.0
Robot Alchemic Drive,PS2,Enix Corporation,Action,79.0,8.2,2002.0
Tomb Raider: Legend,DS,Eidos Interactive,Action,58.0,8.0,2006.0
Warhammer: Battle For Atluma,PSP,Namco Bandai Games,Action,55.0,7.4,2006.0
Eagle Flight,PS4,Ubisoft,Adventure,72.0,7.8,2016.0
Operation: Vietnam,DS,Majesco Entertainment,Shooter,65.0,6.3,2007.0
Fighter Maker 2,PS2,Enterbrain,Fighting,58.0,7.8,2002.0
Lifeline,PS2,Sony Computer Entertainment,Adventure,61.0,7.7,2003.0
Dragon Valor,PS,Sony Computer Entertainment,Role-Playing,57.0,8.3,1999.0
NHL 2005,GC,Electronic Arts,Sports,75.0,5.6,2004.0
Microsoft Flight Simulator 2004: A Century of Flight,PC,Microsoft Game Studios,Simulation,88.0,8.2,2003.0
Anubis II,Wii,Metro 3D,Platform,19.0,2.7,2007.0
Goodbye Deponia,PC,Daedalic Entertainment,Adventure,80.0,7.9,2013.0
The Book of Unwritten Tales 2,PS4,Nordic Games,Adventure,63.0,8.6,2015.0
Inversion,PS3,Namco Bandai Games,Shooter,56.0,5.4,2012.0
Ultimate Marvel vs. Capcom 3,X360,Capcom,Fighting,79.0,6.2,2011.0
Assassin's Creed Chronicles,PSV,Ubisoft,Action,70.0,8.0,2016.0
Dragoneer's Aria,PSP,Tecmo Koei,Role-Playing,56.0,6.0,2007.0
N+,DS,Atari,Platform,82.0,7.4,2007.0
Obscure,PS2,Microids,Adventure,65.0,8.9,2004.0
Sega Soccer Slam,GC,Sega,Sports,84.0,7.7,2002.0
Deep Labyrinth,DS,505 Games,Action,57.0,8.8,2006.0
Spawn: Armageddon,GC,Electronic Arts,Action,61.0,7.2,2003.0
God Hand,PS2,Capcom,Action,73.0,7.7,2006.0
Legends of Wrestling II,GBA,Acclaim Entertainment,Fighting,24.0,3.7,2002.0
Jurassic Park: Operation Genesis,XB,Konami Digital Entertainment,Simulation,69.0,8.8,2003.0
RedCard 20-03,PS2,Midway Games,Sports,73.0,9.0,2002.0
Future Tactics: The Uprising,PS2,Crave Entertainment,Strategy,61.0,6.0,2004.0
Driver: Parallel Lines,XB,Atari,Racing,69.0,4.6,2006.0
Top Gun,PS3,505 Games,Simulation,49.0,4.4,2011.0
Batman: Rise of Sin Tzu,GBA,Ubisoft,Action,63.0,6.8,2003.0
Dragon Ball Z: Battle of Z,X360,Namco Bandai Games,Fighting,53.0,5.1,2014.0
World Racing,XB,TDK Mediactive,Racing,56.0,8.1,2003.0
Resident Evil 5,PC,Capcom,Action,86.0,7.1,2009.0
X-Men: The Official Game,GBA,Activision,Action,55.0,9.3,2006.0
The King of Fighters 02/03,PS2,SNK,Fighting,73.0,8.8,2005.0
Armored Core: Nine Breaker,PS2,505 Games,Simulation,57.0,8.2,2004.0
Terraria,PS4,505 Games,Action,83.0,7.9,2014.0
Worms 3D,GC,Sega,Strategy,69.0,7.6,2003.0
TRON: Evolution,PC,Disney Interactive Studios,Action,57.0,6.0,2010.0
The Guided Fate Paradox,PS3,Nippon Ichi Software,Role-Playing,74.0,7.8,2013.0
Mayhem 3D,X360,Evolved Games,Racing,47.0,8.6,2011.0
WipEout HD Fury,PS3,Sony Computer Entertainment,Racing,89.0,8.4,2009.0
Fallout: Brotherhood of Steel,PS2,Avalon Interactive,Role-Playing,64.0,4.1,2004.0
"Flower, Sun, and Rain",DS,Rising Star Games,Adventure,54.0,7.1,2008.0
Gunstar Super Heroes,GBA,Sega,Shooter,83.0,8.5,2005.0
Cities XL 2012,PC,Focus Home Interactive,Strategy,61.0,5.6,2011.0
Worms Forts: Under Siege,XB,Sega,Strategy,67.0,8.0,2004.0
Full Spectrum Warrior: Ten Hammers,PS2,THQ,Strategy,71.0,8.0,2006.0
Natural Doctrine,PSV,Nippon Ichi Software,Role-Playing,60.0,7.5,2014.0
Prince of Persia: The Fallen King,DS,Ubisoft,Action,64.0,6.0,2008.0
NHL Hitz Pro,XB,Midway Games,Sports,81.0,8.8,2003.0
Broken Sword 5: The Serpent's Curse,PS4,Revolution Software,Adventure,72.0,7.2,2015.0
Alan Wake,PC,Nordic Games,Action,83.0,8.0,2012.0
Risen 3: Titan Lords,X360,Deep Silver,Role-Playing,44.0,4.4,2014.0
Steambot Chronicles: Battle Tournament,PSP,Irem Software Engineering,Fighting,54.0,6.3,2008.0
Wings of War,XB,Take-Two Interactive,Simulation,62.0,5.0,2004.0
187: Ride or Die,XB,Ubisoft,Racing,51.0,6.9,2005.0
RPG Maker 3,PS2,Enterbrain,Role-Playing,69.0,7.9,2004.0
Kabuki Warriors,XB,Genki,Action,32.0,2.5,2001.0
World Poker Tour,XB,Take-Two Interactive,Misc,63.0,7.8,2005.0
Age of Empires III: The Asian Dynasties,PC,Microsoft Game Studios,Strategy,81.0,8.5,2007.0
IL-2 Sturmovik: Birds of Prey,DS,505 Games,Simulation,41.0,2.4,2009.0
NanoBreaker,PS2,Konami Digital Entertainment,Action,51.0,6.7,2005.0
Bionicle,XB,Electronic Arts,Action,49.0,1.5,2003.0
GRID 2,PC,Codemasters,Racing,80.0,5.7,2013.0
Criminal Girls: Invite Only,PSV,Nippon Ichi Software,Role-Playing,55.0,6.7,2013.0
Miami Vice: The Game,PSP,Activision,Shooter,63.0,7.0,2006.0
Samurai Warriors Chronicles 3,PSV,Tecmo Koei,Action,70.0,7.9,2014.0
BMX XXX,GC,Acclaim Entertainment,Sports,60.0,5.0,2002.0
One Piece: Unlimited World Red,WiiU,Namco Bandai Games,Action,66.0,7.8,2014.0
Aggressive Inline,XB,Acclaim Entertainment,Sports,85.0,7.7,2002.0
Insecticide,DS,Gamecock,Action,55.0,7.0,2008.0
XGRA: Extreme G Racing Association,PS2,Acclaim Entertainment,Racing,68.0,8.6,2003.0
Mario vs. Donkey Kong: Tipping Stars,3DS,Nintendo,Puzzle,70.0,7.5,2015.0
Tournament of Legends,Wii,Sega,Fighting,45.0,6.9,2010.0
Escape from Bug Island,Wii,Eidos Interactive,Action,37.0,5.0,2006.0
Gradius Collection,PSP,Konami Digital Entertainment,Shooter,76.0,8.5,2006.0
Fist of the North Star: Ken's Rage 2,X360,Tecmo Koei,Fighting,55.0,7.1,2012.0
Gallop Racer 2004,PS2,Zoo Digital Publishing,Sports,70.0,8.7,2004.0
Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,Namco Bandai Games,Shooter,45.0,7.8,2004.0
F1 2001,XB,Electronic Arts,Racing,83.0,5.5,2001.0
Crimson Gem Saga,PSP,Sega,Role-Playing,78.0,7.5,2008.0
Monster Tale,DS,Majesco Entertainment,Platform,79.0,8.0,2011.0
Legend of the Dragon,Wii,Game Factory,Fighting,37.0,4.8,2007.0
Cel Damage,GC,Electronic Arts,Racing,67.0,6.8,2002.0
Mirror's Edge Catalyst,PC,Electronic Arts,Platform,74.0,4.4,2016.0
Arc the Lad: End of Darkness,PS2,Sony Computer Entertainment,Role-Playing,59.0,4.2,2004.0
Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,Ubisoft,Action,68.0,6.2,2004.0
Tokobot,PSP,Take-Two Interactive,Platform,72.0,7.3,2005.0
Land of the Dead: Road to Fiddler's Green,XB,Groove Games,Shooter,32.0,5.8,2005.0
Assetto Corsa,PS4,505 Games,Racing,73.0,6.2,2016.0
NHL 2K9,Wii,Take-Two Interactive,Sports,65.0,5.4,2008.0
"Warhammer 40,000: Squad Command",DS,THQ,Strategy,57.0,7.9,2007.0
One Piece: Burning Blood,XOne,Namco Bandai Games,Fighting,60.0,5.8,2016.0
TrackMania Turbo,XOne,Ubisoft,Action,76.0,7.7,2016.0
Pro Evolution Soccer 2015,PC,Konami Digital Entertainment,Sports,82.0,5.8,2014.0
Zero Escape: Zero Time Dilemma,PSV,Aksys Games,Adventure,83.0,8.3,2016.0
Bionicle Heroes,DS,Eidos Interactive,Shooter,72.0,6.4,2006.0
Mystic Heroes,PS2,Tecmo Koei,Action,67.0,8.6,2002.0
Jurassic Park III: Park Builder,GBA,Konami Digital Entertainment,Simulation,65.0,8.0,2001.0
Unchained Blades,PSP,FuRyu,Role-Playing,61.0,7.5,2011.0
Showtime Championship Boxing,Wii,Zoo Digital Publishing,Fighting,35.0,4.7,2007.0
Bomberman Land,PSP,Hudson Entertainment,Misc,55.0,7.8,2007.0
Steins;Gate,PS3,PQube,Adventure,83.0,8.7,2012.0
Nights of Azure,PS4,Tecmo Koei,Action,67.0,7.6,2015.0
Age of Empires Online,PC,Microsoft Game Studios,Strategy,70.0,5.6,2011.0
Earth Defense Force 2017 Portable,PSV,D3Publisher,Action,68.0,7.9,2012.0
Atelier Iris 2: The Azoth Of Destiny,PS2,Tecmo Koei,Role-Playing,68.0,7.8,2005.0
From The Abyss,DS,Nobilis,Role-Playing,59.0,8.0,2008.0
The LEGO Movie Videogame,PC,Warner Bros. Interactive Entertainment,Action,68.0,6.8,2014.0
DuckTales: Remastered,WiiU,Capcom,Action,76.0,7.9,2013.0
Giants: Citizen Kabuto,PS2,Interplay,Shooter,79.0,6.9,2001.0
MX vs. ATV Supercross,X360,Nordic Games,Racing,48.0,4.8,2014.0
Grand Kingdom,PSV,Nippon Ichi Software,Role-Playing,76.0,8.8,2015.0
LEGO Batman: The Videogame,PC,Warner Bros. Interactive Entertainment,Action,80.0,7.8,2008.0
Alone in the Dark,PS2,Atari,Adventure,47.0,5.4,2008.0
Muppets Party Cruise,PS2,TDK Mediactive,Misc,61.0,8.0,2003.0
Earth Defense Force 4.1: The Shadow of New Despair,PS4,Xseed Games,Shooter,64.0,7.9,2015.0
Cold Fear,XB,Ubisoft,Action,71.0,7.6,2005.0
The Technomancer,PS4,Focus Home Interactive,Role-Playing,60.0,6.7,2016.0
Theme Park,DS,Electronic Arts,Simulation,72.0,7.6,2007.0
Call of Cthulhu: Dark Corners of the Earth,XB,Take-Two Interactive,Adventure,77.0,8.1,2005.0
Blur,PC,Activision,Racing,81.0,7.4,2010.0
The Next BIG Thing,PC,Focus Home Interactive,Adventure,75.0,7.9,2011.0
Alien Syndrome,Wii,Sega,Role-Playing,48.0,7.1,2007.0
Vexx,GC,Acclaim Entertainment,Platform,71.0,7.3,2003.0
Secret Files: Tunguska,Wii,Koch Media,Adventure,65.0,7.6,2008.0
Unreal Tournament III,PC,Midway Games,Shooter,83.0,8.0,2007.0
Disney Sports Skateboarding,GC,Konami Digital Entertainment,Sports,36.0,4.7,2002.0
Terminator 3: The Redemption,XB,Atari,Shooter,66.0,8.6,2004.0
Arkanoid DS,DS,Square Enix,Puzzle,61.0,7.0,2007.0
Call of Duty 2,PC,Activision,Shooter,86.0,8.4,2005.0
Big Bang Mini,DS,SouthPeak Games,Shooter,78.0,8.2,2009.0
Serious Sam II,XB,Take-Two Interactive,Shooter,72.0,6.7,2005.0
Song of the Deep,XOne,Insomniac Games,Action,66.0,6.9,2016.0
Dead Rising 2: Off the Record,PC,Capcom,Action,66.0,5.3,2011.0
Flipnic: Ultimate Pinball,PS2,Ubisoft,Misc,64.0,8.1,2003.0
The Witcher,PC,Atari,Role-Playing,81.0,8.8,2007.0
Coded Arms: Contagion,PSP,Konami Digital Entertainment,Shooter,56.0,6.6,2007.0
S.T.A.L.K.E.R.: Call of Pripyat,PC,Namco Bandai Games,Shooter,80.0,8.7,2009.0
Create,PC,Electronic Arts,Action,54.0,6.8,2010.0
Commandos: Strike Force,PS2,Eidos Interactive,Shooter,58.0,8.5,2006.0
Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,Namco Bandai Games,Shooter,57.0,8.6,2004.0
Guilty Gear X: Advance Edition,GBA,Sammy Corporation,Fighting,67.0,5.9,2002.0
Warriors of the Lost Empire,PSP,Mercury Games,Role-Playing,52.0,7.4,2007.0
Devil's Third,WiiU,Nintendo,Action,43.0,6.5,2015.0
Star Trek: Tactical Assault,DS,Ubisoft,Strategy,63.0,7.0,2006.0
Oddworld: Munch's Oddysee,GBA,THQ,Platform,44.0,2.5,2003.0
Broken Sword: The Shadow of the Templars,GBA,BAM! Entertainment,Adventure,80.0,7.8,2002.0
Resident Evil - Code: Veronica X,GC,Capcom,Action,62.0,8.5,2003.0
Trapt,PS2,Tecmo Koei,Action,60.0,7.9,2005.0
Lord of Magna: Maiden Heaven,3DS,Marvelous Entertainment,Role-Playing,68.0,7.8,2014.0
Worms 3D,XB,Sega,Strategy,69.0,8.4,2003.0
PoPoLoCrois,PSP,Ignition Entertainment,Role-Playing,66.0,7.4,2005.0
Dragon Rage,PS2,3DO,Shooter,50.0,6.4,2001.0
Theresia...,DS,Arc System Works,Adventure,61.0,8.0,2008.0
Sacred 2: Fallen Angel,PC,Ascaron Entertainment GmbH,Role-Playing,71.0,6.9,2008.0
Adventure Time: The Secret of the Nameless Kingdom,X360,Little Orbit,Action,58.0,7.5,2014.0
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,Konami Digital Entertainment,Action,58.0,7.0,2005.0
Jumper: Griffin's Story,X360,Eidos Interactive,Action,29.0,3.3,2008.0
Tron 2.0: Killer App,XB,Disney Interactive Studios,Action,69.0,4.3,2004.0
The Fast and the Furious,PS2,Namco Bandai Games,Racing,59.0,6.6,2006.0
Vampire Rain: Altered Species,PS3,Ignition Entertainment,Action,30.0,3.5,2008.0
The History Channel: Battle for the Pacific,X360,Activision,Shooter,35.0,6.1,2007.0
Racing Gears Advance,GBA,Zoo Digital Publishing,Racing,83.0,8.9,2004.0
Toy Soldiers: War Chest,XOne,Ubisoft,Action,60.0,8.4,2015.0
Inversion,X360,Namco Bandai Games,Shooter,53.0,6.5,2012.0
Need for Speed: Shift,PC,Electronic Arts,Racing,83.0,5.8,2009.0
Mercury Meltdown,PSP,Atari,Action,78.0,7.8,2006.0
Exist Archive: The Other Side of the Sky,PSV,Aksys Games,Role-Playing,71.0,8.3,2015.0
Zoo Tycoon 2,PC,Microsoft Game Studios,Strategy,72.0,8.1,2004.0
Brave: A Warrior's Tale,X360,SouthPeak Games,Action,42.0,5.0,2009.0
Fatal Frame,XB,Tecmo Koei,Action,77.0,8.6,2002.0
Urban Chaos: Riot Response,PS2,Eidos Interactive,Shooter,73.0,7.8,2006.0
Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,Ubisoft,Shooter,44.0,4.6,2006.0
Ivy the Kiwi?,Wii,Rising Star Games,Puzzle,74.0,7.2,2010.0
Resident Evil 2,GC,Capcom,Action,59.0,8.5,2003.0
Catwoman,XB,Electronic Arts,Action,45.0,4.6,2004.0
Top Gun: Hard Lock,X360,505 Games,Action,54.0,3.5,2012.0
Warriors Orochi 2,X360,Tecmo Koei,Action,44.0,8.1,2008.0
Mana Khemia: Alchemists of Al-Revis,PS2,Nippon Ichi Software,Role-Playing,69.0,7.5,2007.0
Street Fighter V,PC,Capcom,Fighting,74.0,2.9,2016.0
Zone of the Enders: The Fist of Mars,GBA,Konami Digital Entertainment,Role-Playing,71.0,9.0,2001.0
MX vs. ATV Supercross Encore,PS4,Nordic Games,Sports,42.0,4.1,2015.0
Gun Showdown,PSP,Activision,Action,73.0,7.6,2006.0
Tiger Woods PGA Tour 08,DS,Electronic Arts,Sports,81.0,7.6,2007.0
Constantine,XB,SCi,Action,60.0,7.1,2005.0
Tom Clancy's Splinter Cell: Double Agent,GC,Ubisoft,Action,64.0,7.1,2006.0
Samurai Shodown Anthology,Wii,Ignition Entertainment,Fighting,74.0,8.2,2008.0
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,THQ,Shooter,82.0,8.4,2007.0
Nanostray,DS,Majesco Entertainment,Shooter,71.0,7.7,2005.0
Samurai Jack: The Shadow of Aku,PS2,Sega,Action,59.0,8.4,2004.0
Tropico 5,X360,Kalypso Media,Simulation,71.0,7.2,2014.0
Rugby World Cup 2015,PS4,Ubisoft,Sports,25.0,1.9,2015.0
Lost Kingdoms II,GC,Activision,Role-Playing,68.0,9.1,2003.0
Aggressive Inline,GC,Acclaim Entertainment,Sports,88.0,7.8,2002.0
Viewtiful Joe: Red Hot Rumble,GC,Capcom,Action,62.0,6.9,2005.0
Blade Dancer: Lineage of Light,PSP,Atari,Role-Playing,60.0,6.9,2006.0
X-Men: Destiny,DS,Activision,Action,33.0,5.6,2011.0
The Sims 2: University,PC,Electronic Arts,Simulation,81.0,7.8,2005.0
Generation of Chaos,PSP,Midas Interactive Entertainment,Role-Playing,60.0,7.7,2005.0
Pump It Up: Exceed,PS2,Mastiff,Misc,73.0,8.4,2005.0
Tokyo Twilight Ghost Hunters,PS3,Aksys Games,Role-Playing,64.0,6.4,2014.0
MotorStorm RC,PSV,Sony Computer Entertainment,Racing,78.0,6.8,2012.0
Harry Potter and the Sorcerer's Stone,PC,Electronic Arts,Action,65.0,7.8,2001.0
Scurge: Hive,DS,SouthPeak Games,Action,70.0,8.6,2006.0
Remember Me,PC,Capcom,Action,65.0,7.4,2013.0
NBA Live 07,XB,Electronic Arts,Sports,69.0,6.8,2006.0
Ride to Hell,X360,Deep Silver,Racing,19.0,1.3,2013.0
The Saboteur,PC,Electronic Arts,Action,76.0,8.0,2009.0
Hail to the Chimp,X360,Gamecock,Misc,52.0,6.1,2008.0
Tom Clancy's Rainbow Six 3,GC,Ubisoft,Shooter,68.0,8.2,2004.0
Rocket League,PC,505 Games,Sports,86.0,8.2,2016.0
V-Rally 3,PS2,Atari,Racing,82.0,7.4,2002.0
Mirror's Edge,PC,Electronic Arts,Platform,81.0,8.1,2009.0
Titan Quest,PC,THQ,Role-Playing,77.0,8.1,2006.0
Amazing Island,GC,Sega,Strategy,59.0,6.6,2004.0
Izuna 2: The Unemployed Ninja Returns,DS,Success,Role-Playing,65.0,7.9,2007.0
Gothic 3,PC,JoWood Productions,Role-Playing,63.0,7.3,2006.0
7 Days to Die,XOne,Telltale Games,Action,35.0,5.2,2016.0
Alvin and the Chipmunks,Wii,Eidos Interactive,Misc,30.0,3.6,2007.0
Final Fight: Streetwise,PS2,Capcom,Action,43.0,6.2,2006.0
Speed Kings,XB,Acclaim Entertainment,Racing,60.0,8.8,2003.0
Rebelstar: Tactical Command,GBA,Atari,Strategy,78.0,9.1,2005.0
F1 2010,PC,Codemasters,Racing,84.0,6.6,2010.0
Gladiator: Sword of Vengeance,XB,Acclaim Entertainment,Action,65.0,7.1,2003.0
Bombastic,PS2,Capcom,Puzzle,72.0,7.2,2002.0
Coraline,Wii,D3Publisher,Action,42.0,5.5,2009.0
Hearts of Iron IV,PC,Paradox Interactive,Strategy,83.0,6.9,2016.0
Wing Commander: Prophecy,GBA,"Destination Software, Inc",Simulation,70.0,8.3,2003.0
Marc Ecko's Getting Up: Contents Under Pressure,PS2,Atari,Action,69.0,7.2,2006.0
Sega Soccer Slam,XB,Sega,Sports,80.0,8.5,2002.0
Enemy Front,PS3,City Interactive,Shooter,43.0,6.0,2014.0
Front Mission Evolved,PC,Square Enix,Shooter,63.0,5.1,2010.0
Dynasty Warriors 5,XB,Tecmo Koei,Action,66.0,8.0,2005.0
The Lost Chronicles of Zerzura,PC,DTP Entertainment,Adventure,76.0,6.7,2012.0
Murdered: Soul Suspect,PC,Square Enix,Action,59.0,7.4,2014.0
Rez,PS2,Sony Computer Entertainment,Shooter,78.0,8.3,2001.0
Neverland Card Battles,PSP,Idea Factory,Role-Playing,57.0,7.8,2008.0
Lufia: The Ruins of Lore,GBA,Taito,Role-Playing,76.0,8.3,2002.0
UEFA Euro 2004: Portugal,XB,Electronic Arts,Sports,74.0,8.1,2004.0
Airline Tycoon 2,PC,Kalypso Media,Simulation,57.0,5.5,2011.0
Medabots: Infinity,GC,Ubisoft,Role-Playing,51.0,8.0,2003.0
IL-2 Sturmovik: Cliffs of Dover,PC,Ubisoft,Simulation,60.0,7.1,2011.0
NFL Blitz Pro,XB,Midway Games,Sports,71.0,6.6,2003.0
Black Sigil: Blade of the Exiled,DS,Graffiti,Role-Playing,58.0,7.5,2009.0
Death Jr. II: Root of Evil,PSP,Konami Digital Entertainment,Platform,68.0,7.3,2006.0
Wakeboarding Unleashed Featuring Shaun Murray,XB,Activision,Sports,80.0,8.8,2003.0
Mighty No. 9,PS4,Deep Silver,Platform,52.0,3.5,2016.0
Samurai Champloo: Sidetracked,PS2,Namco Bandai Games,Action,66.0,7.2,2006.0
Dead or Alive Xtreme 3: Fortune,PS4,Tecmo Koei,Sports,43.0,7.8,2016.0
Medal of Honor: Airborne,PC,Electronic Arts,Shooter,78.0,7.3,2007.0
Men of War: Assault Squad,PC,1C Company,Strategy,77.0,8.2,2011.0
Rhapsody: A Musical Adventure,DS,Nippon Ichi Software,Role-Playing,67.0,6.8,2008.0
Dead Island Definitive Collection,XOne,Deep Silver,Action,67.0,4.9,2016.0
PAC-MAN and the Ghostly Adventures,WiiU,Namco Bandai Games,Platform,58.0,6.5,2013.0
Virtua Striker 2002,GC,Sega,Sports,58.0,6.0,2002.0
UEFA Champions League 2006-2007,X360,Electronic Arts,Sports,72.0,8.2,2007.0
F1 2015,PC,Codemasters,Racing,61.0,3.6,2015.0
Aliens in the Attic,DS,Playlogic Game Factory,Action,58.0,6.0,2009.0
Hunted: The Demon's Forge,PC,Bethesda Softworks,Action,61.0,6.6,2011.0
Otogi 2: Immortal Warriors,XB,Sega,Action,79.0,8.3,2003.0
Legend of Kay,PS2,JoWood Productions,Action,72.0,7.3,2005.0
Lucha Libre AAA: Heroes del Ring,X360,Konami Digital Entertainment,Fighting,49.0,6.3,2010.0
Piglet's Big Game,GC,Gotham Games,Platform,70.0,8.0,2003.0
